year,month,day,flow_cfs,Source
1981,8,29,1720,USGS_12189500
1981,8,30,1680,USGS_12189500
1981,8,31,1600,USGS_12189500
1981,9,1,3560,USGS_12189500
1981,9,2,2950,USGS_12189500
1981,9,3,2040,USGS_12189500
1981,9,4,1850,USGS_12189500
1981,9,5,1740,USGS_12189500
1981,9,6,1670,USGS_12189500
1981,9,7,1780,USGS_12189500
1981,9,8,1910,USGS_12189500
1981,9,9,1940,USGS_12189500
1981,9,10,1810,USGS_12189500
1981,9,11,1670,USGS_12189500
1981,9,12,1650,USGS_12189500
1981,9,13,1520,USGS_12189500
1981,9,14,1450,USGS_12189500
1981,9,15,1530,USGS_12189500
1981,9,16,1650,USGS_12189500
1981,9,17,1750,USGS_12189500
1981,9,18,1810,USGS_12189500
1981,9,19,2010,USGS_12189500
1981,9,20,1650,USGS_12189500
1981,9,21,1680,USGS_12189500
1981,9,22,2340,USGS_12189500
1981,9,23,2060,USGS_12189500
1981,9,24,1680,USGS_12189500
1981,9,25,1510,USGS_12189500
1981,9,26,1360,USGS_12189500
1981,9,27,1400,USGS_12189500
1981,9,28,4170,USGS_12189500
1981,9,29,3580,USGS_12189500
1981,9,30,2610,USGS_12189500
1981,10,1,2530,USGS_12189500
1981,10,2,6200,USGS_12189500
1981,10,3,4050,USGS_12189500
1981,10,4,3180,USGS_12189500
1981,10,5,2590,USGS_12189500
1981,10,6,6680,USGS_12189500
1981,10,7,8380,USGS_12189500
1981,10,8,5700,USGS_12189500
1981,10,9,5450,USGS_12189500
1981,10,10,4190,USGS_12189500
1981,10,11,3440,USGS_12189500
1981,10,12,2910,USGS_12189500
1981,10,13,2570,USGS_12189500
1981,10,14,2340,USGS_12189500
1981,10,15,2190,USGS_12189500
1981,10,16,2090,USGS_12189500
1981,10,17,2010,USGS_12189500
1981,10,18,1940,USGS_12189500
1981,10,19,1910,USGS_12189500
1981,10,20,1790,USGS_12189500
1981,10,21,1680,USGS_12189500
1981,10,22,1600,USGS_12189500
1981,10,23,1550,USGS_12189500
1981,10,24,1490,USGS_12189500
1981,10,25,1470,USGS_12189500
1981,10,26,1600,USGS_12189500
1981,10,27,3390,USGS_12189500
1981,10,28,4510,USGS_12189500
1981,10,29,3560,USGS_12189500
1981,10,30,3230,USGS_12189500
1981,10,31,6530,USGS_12189500
1981,11,1,4600,USGS_12189500
1981,11,2,3520,USGS_12189500
1981,11,3,3020,USGS_12189500
1981,11,4,2820,USGS_12189500
1981,11,5,2480,USGS_12189500
1981,11,6,2240,USGS_12189500
1981,11,7,2090,USGS_12189500
1981,11,8,1950,USGS_12189500
1981,11,9,1850,USGS_12189500
